id,variant,view,action
7033521,B,1,1
7670701,B,1,1
5724271,B,4,4
7248241,B,10,7
7780707,B,4,3
7340395,B,1,1
3521383,B,7,2
5390093,B,4,2
5348615,B,11,6
5367973,B,6,2
6738625,B,1,1
7122507,B,1,1
5917645,B,12,2
7385903,B,1,1
4123589,B,3,1
4113399,B,12,7
6909203,B,8,8
7873399,B,2,1
6787229,B,3,3
7596629,B,7,5
7778561,B,1,1
7649159,B,1,1
6640101,B,5,5
7904293,B,1,1
7808529,B,1,1
7647849,B,3,2
7793625,B,1,1
5618571,B,5,1
7464931,B,13,2
5361481,B,9,8
7633269,B,1,1
7822431,B,1,1
7560643,B,1,1
5913795,B,1,1
5783297,B,6,1
7571383,B,13,9
7530763,B,1,1
8081687,B,1,1
7557313,B,1,1
5332369,B,9,7
7840495,B,1,1
7071031,B,10,10
7880445,B,1,1
7590685,B,1,1
4118257,B,8,4
6020831,B,3,3
5323949,B,2,2
7857333,B,1,1
4777611,B,9,1
7557583,B,1,1
7806539,B,1,1
7181921,B,8,2
7889601,B,1,1
7434219,B,1,1
6760665,B,3,1
7627075,B,3,3
4621831,B,5,1
3804269,B,12,1
7388837,B,6,1
4948875,B,1,1
7842903,B,1,1
7717875,B,1,1
5686603,B,9,5
7875225,B,1,1
7863029,B,1,1
7551769,B,1,1
7522645,B,1,1
7821887,B,3,3
8149597,B,1,1
7615339,B,11,4
7633279,B,1,1
7894481,B,1,1
6096449,B,5,4
5989583,B,13,2
5265555,B,5,4
5375785,B,10,7
7636177,B,1,1
7440485,B,1,1
7207087,B,4,3
8072229,B,1,1
5330119,B,3,3
5594775,B,1,1
5967341,B,7,7
3651535,B,10,7
7483335,B,1,1
7762419,B,8,7
7316495,B,1,1
7748939,B,1,1
7011855,B,9,3
6044451,B,10,4
7386195,B,1,1
7832905,B,1,1
7850043,B,1,1
4926445,B,6,5
3426849,B,3,3
3199679,B,6,3
8148213,B,1,1
7502063,B,1,1
8180333,B,1,1
2269841,B,5,1
7802069,B,1,1
7164051,B,3,3
7757259,B,1,1
4856639,B,4,4
5481049,B,5,5
7632731,B,7,5
6508081,B,7,6
7686445,B,1,1
7782297,B,1,1
5332617,B,10,9
7247613,B,4,4
8140629,B,1,1
5734715,B,4,2
7470795,B,10,5
6823687,B,1,1
8053391,B,1,1
6867985,B,10,8
7201959,B,4,1
7707159,B,1,1
5537433,B,4,1
7968515,B,1,1
7576607,B,1,1
8049381,B,3,3
7124711,B,9,2
7569785,B,1,1
7499721,B,7,2
7765585,B,1,1
5407825,B,4,3
4530279,B,5,1
6616425,B,6,4
7546371,B,10,3
7445521,B,8,5
5550041,B,1,1
4037103,B,1,1
7752333,B,2,2
6047689,B,10,9
5497961,B,1,1
7813637,B,1,1
7033963,B,1,1
7410035,B,7,4
5262819,B,10,1
6592159,B,6,3
7847367,B,4,4
5453639,B,5,2
7856793,B,1,1
6345717,B,11,1
5375071,B,8,3
4620115,B,6,2
6515599,B,5,3
7671009,B,1,1
7371655,B,6,1
7524715,B,1,1
6943655,B,9,8
7830739,B,1,1
7939963,B,2,1
7775141,B,1,1
7777643,B,1,1
7974623,B,1,1
6043541,B,7,4
7893427,B,1,1
7585071,B,1,1
7001215,B,15,12
7544935,B,9,4
7158973,B,10,4
8093379,B,1,1
7720295,B,1,1
7705699,B,1,1
7844695,B,1,1
7467849,B,14,10
5509401,B,5,5
7022953,B,10,6
6554365,B,8,7
7327175,B,5,1
8098877,B,1,1
7808253,B,3,1
7843627,B,1,1
6558833,B,9,6
5361819,B,10,8
4289743,B,1,1
6886717,B,9,3
7858003,B,1,1
4044803,B,8,3
6603487,B,9,3
7838979,B,1,1
6314289,B,8,5
2232623,B,13,5
6996469,B,9,4
8151887,B,1,1
7449053,B,1,1
2545203,B,8,4
7494259,B,1,1
7758823,B,1,1
6007027,B,4,4
7493999,B,1,1
5768539,B,5,3
5718409,B,4,4
6428503,B,6,6
7609619,B,1,1
7415971,B,11,11
7891157,B,1,1
7701921,B,3,2
5464147,B,7,1
6871157,B,5,4
5436939,B,3,3
5383867,B,5,3
5212219,B,10,7
7295099,B,10,8
5353339,B,5,1
7274121,B,10,10
7663671,B,1,1
7943685,B,1,1
7264157,B,4,1
7569409,B,1,1
7691663,B,1,1
3946141,B,4,4
6639959,B,8,6
7797699,B,4,2
6997041,B,2,2
7775127,B,1,1
7083275,B,3,3
7394811,B,7,4
6720787,B,7,4
5454555,B,9,3
7416003,B,5,4
8082423,B,1,1
7418787,B,1,1
7489861,B,1,1
6457019,B,8,2
7722607,B,1,1
4643871,B,1,1
7665775,B,1,1
5439849,B,9,3
7365573,B,7,5
7189641,B,9,7
4473949,B,1,1
7649679,B,1,1
6408745,B,8,1
5527355,B,8,6
7675791,B,6,4
5350163,B,10,7
5846503,B,1,1
6411021,B,3,2
7686643,B,2,2
7625979,B,1,1
7521445,B,8,3
7910125,B,2,2
7922257,B,1,1
6457665,B,5,4
6142493,B,9,1
6013563,B,1,1
6683081,B,9,6
7722053,B,1,1
6358213,B,11,3
7671449,B,1,1
7669313,B,1,1
7682551,B,1,1
7155777,B,9,1
6332555,B,9,8
7752735,B,1,1
4514649,B,3,2
7088383,B,2,2
7661243,B,8,8
7810859,B,1,1
7720023,B,1,1
7557693,B,1,1
5202545,B,5,1
7398409,B,9,4
7336575,B,1,1
6911205,B,14,6
7812715,B,1,1
7203071,B,10,1
6385925,B,11,2
6329891,B,2,2
7472681,B,1,1
8152649,B,1,1
4509961,B,11,1
7645023,B,1,1
7018413,B,10,9
6572701,B,10,1
5642209,B,9,9
7485277,B,1,1
7779087,B,1,1
5672081,B,5,4
4679037,B,9,2
7399095,B,15,14
6319837,B,10,6
6786153,B,9,7
4692847,B,7,5
7654467,B,1,1
4135147,B,5,2
7930627,B,3,1
7812281,B,3,3
7461425,B,3,3
7176751,B,1,1
5592151,B,12,3
4488067,B,1,1
4963271,B,11,7
7327599,B,4,3
5360143,B,13,7
4740765,B,5,1
6931127,B,4,1
7156157,B,9,8
7718805,B,1,1
7737721,B,1,1
8255417,B,1,1
7481899,B,1,1
7936247,B,1,1
7338853,B,5,1
8252971,B,1,1
7977529,B,1,1
3000239,B,10,5
8095407,B,1,1
6908087,B,6,5
5520003,B,6,2
7302041,B,6,1
2540801,B,8,7
7686465,B,8,3
6244491,B,5,3
8181997,B,1,1
5938811,B,13,4
5850979,B,1,1
3350327,B,5,1
6661189,B,1,1
7201229,B,10,1
7595105,B,1,1
7113485,B,2,1
7777663,B,1,1
5814187,B,7,6
3175351,B,7,1
7640551,B,3,3
7541733,B,11,10
4171171,B,7,4
7844873,B,2,2
5894017,B,10,10
7764891,B,1,1
7687835,B,1,1
6358417,B,1,1
7864303,B,2,1
5695415,B,6,4
5264597,B,15,13
8233789,B,1,1
7039591,B,11,8
5627613,B,3,1
7752145,B,1,1
5673051,B,13,11
6594175,B,10,4
7434973,B,1,1
6973377,B,5,2
7689727,B,1,1
7056287,B,10,2
7790255,B,1,1
5637847,B,8,1
6983145,B,3,2
7621539,B,1,1
6600363,B,14,9
4609729,B,4,3
7027363,B,3,3
7101975,B,1,1
5473767,B,3,3
7765719,B,1,1
6986911,B,1,1
7576153,B,1,1
8093599,B,1,1
7725553,B,1,1
6034569,B,5,3
7567677,B,7,5
3657113,B,8,3
7343647,B,8,4
6304973,B,5,3
6343629,B,7,2
5388479,B,9,9
7767415,B,1,1
3162811,B,10,5
7568713,B,1,1
7546269,B,1,1
7082717,B,11,8
7448895,B,1,1
7996101,B,1,1
7727467,B,1,1
7091785,B,8,1
4113817,B,10,1
5395901,B,10,5
7060653,B,8,1
6848237,B,10,6
7586071,B,1,1
7339119,B,1,1
7767999,B,1,1
5906465,B,9,2
5906271,B,4,1
6288257,B,8,7
6077343,B,1,1
6794809,B,4,3
6413467,B,6,3
8117127,B,1,1
7105073,B,10,4
7165811,B,1,1
7365427,B,8,5
7471181,B,1,1
7565191,B,1,1
5204977,B,3,1
6466307,B,6,1
6703207,B,7,3
7099089,B,4,1
7503191,B,1,1
5570511,B,4,2
7645823,B,1,1
6933251,B,3,3
7828941,B,1,1
7541681,B,1,1
5734915,B,10,8
7341985,B,1,1
5549725,B,10,6
3976593,B,15,14
6527211,B,3,1
7812675,B,1,1
7898137,B,1,1
7434819,B,1,1
2487801,B,2,2
2980241,B,2,2
7175137,B,3,1
7050361,B,9,9
7677283,B,1,1
7809665,B,1,1
7568789,B,1,1
5361489,B,9,7
5179165,B,9,6
7766299,B,6,5
7733037,B,1,1
7937185,B,3,2
7566069,B,7,6
5183537,B,5,2
7752981,B,1,1
7671747,B,1,1
8065551,B,1,1
7963717,B,1,1
5274067,B,10,9
5456779,B,1,1
7905767,B,1,1
7494101,B,1,1
854827,B,4,1
6668951,B,10,10
7934113,B,1,1
7385367,B,2,1
5182545,B,10,3
7802027,B,1,1
7717873,B,1,1
7268789,B,6,1
6508883,B,1,1
8054713,B,1,1
3470793,B,10,7
6716091,B,9,3
5517505,B,12,3
5267993,B,10,2
5818533,B,3,3
6972065,B,8,7
8025575,B,1,1
5279427,B,1,1
7856289,B,2,1
5499399,B,1,1
7457359,B,1,1
7698247,B,5,5
4922227,B,1,1
5391725,B,9,9
8072085,B,1,1
7264707,B,2,2
7890669,B,5,3
7474701,B,1,1
7549211,B,1,1
7744065,B,1,1
7567907,B,1,1
7872645,B,1,1
7519629,B,1,1
6324283,B,4,2
7569271,B,1,1
7850119,B,2,2
7444461,B,1,1
3988977,B,10,7
7768115,B,1,1
7025395,B,9,5
7590751,B,1,1
5441019,B,5,5
7671135,B,1,1
7729675,B,7,3
5414799,B,10,2
8071009,B,1,1
4084727,B,3,1
7817745,B,5,4
7894757,B,5,3
5385411,B,4,3
6625091,B,5,3
7810759,B,3,1
2883435,B,9,2
3828313,B,9,7
5707087,B,6,5
6977753,B,1,1
7678437,B,4,2
6532767,B,10,1
7560107,B,1,1
4480833,B,8,4
7262255,B,10,1
6631811,B,5,2
5383681,B,7,5
7963719,B,1,1
7780279,B,7,1
8265281,B,1,1
5178771,B,12,1
5272305,B,6,5
7882841,B,1,1
8056409,B,1,1
7028645,B,11,2
7065133,B,3,2
5459219,B,4,2
5665511,B,2,2
7847897,B,3,2
2713375,B,7,2
3790625,B,3,2
6290169,B,1,1
7414835,B,6,5
7743619,B,1,1
7878877,B,1,1
7435325,B,1,1
5248225,B,12,1
7577057,B,2,1
7794941,B,1,1
5710571,B,9,1
7225235,B,1,1
7023527,B,10,10
7805889,B,10,3
7723447,B,1,1
7546249,B,10,4
3610941,B,5,4
8176665,B,1,1
5981505,B,5,4
7809761,B,1,1
7390493,B,8,7
7155419,B,8,8
7710443,B,1,1
7447227,B,1,1
7847719,B,1,1
6879727,B,4,1
7944011,B,1,1
7112443,B,10,8
7020319,B,1,1
7895119,B,1,1
6486903,B,1,1
5939957,B,1,1
7567859,B,1,1
7391959,B,1,1
7809731,B,7,6
6122313,B,10,3
7830669,B,1,1
7112905,B,5,3
7431681,B,1,1
7578569,B,1,1
4629413,B,13,8
8094703,B,1,1
6508311,B,8,8
7835547,B,1,1
7857101,B,1,1
7650811,B,1,1
7749125,B,1,1
7792455,B,1,1
6954601,B,5,1
7756171,B,1,1
5986227,B,15,14
4048549,B,1,1
7869299,B,1,1
6785053,B,9,2
7754263,B,1,1
7026497,B,3,3
6965025,B,10,10
4023873,B,10,3
7939279,B,1,1
6084339,B,2,1
7199015,B,10,5
7786737,B,1,1
5286859,B,6,4
7970987,B,1,1
7785129,B,1,1
7703481,B,6,2
6646805,B,9,7
7814721,B,1,1
7769513,B,1,1
2666227,B,10,8
7600325,B,1,1
5553009,B,11,7
5694141,B,6,2
7050337,B,11,3
6886723,B,10,2
7930397,B,1,1
7456859,B,1,1
7969201,B,1,1
7824593,B,4,2
7712923,B,1,1
7024189,B,10,5
7698147,B,1,1
7044557,B,5,5
7919497,B,1,1
6572819,B,3,1
5431971,B,8,8
7971613,B,1,1
7860515,B,4,2
7943257,B,1,1
7849037,B,1,1
7742521,B,1,1
7895253,B,1,1
7478993,B,1,1
5149041,B,6,3
3444121,B,7,4
6465959,B,6,1
4213337,B,5,3
6851001,B,8,8
4500239,B,6,6
6987353,B,4,2
5590469,B,9,4
6021805,B,10,7
7625161,B,3,2
5908475,B,13,1
7947495,B,1,1
7863807,B,1,1
3123265,B,13,3
5477379,B,1,1
5726415,B,8,1
7475813,B,1,1
7522319,B,6,5
7723661,B,1,1
7188473,B,6,1
7612615,B,1,1
6499305,B,9,6
4283475,B,10,7
5375507,B,4,3
6640653,B,4,4
7392891,B,6,2
6840171,B,9,2
7174053,B,11,5
3453797,B,3,1
8095071,B,1,1
7589915,B,8,7
6571259,B,7,3
7470209,B,1,1
6732559,B,9,8
7760771,B,5,1
2551899,B,10,3
7445769,B,8,4
7998987,B,3,2
7498919,B,1,1
7299263,B,10,5
7395929,B,1,1
5612515,B,5,1
7590827,B,1,1
7443231,B,1,1
4608373,B,2,1
8179771,B,1,1
7504003,B,1,1
7477891,B,1,1
6324671,B,5,1
7050505,B,5,5
5491363,B,4,2
7247373,B,1,1
7875709,B,1,1
7590179,B,1,1
5824955,B,4,3
5997219,B,7,1
3426965,B,9,2
5616287,B,1,1
7896797,B,1,1
7740111,B,1,1
5238801,B,20,11
5605795,B,5,5
7512945,B,1,1
7945231,B,1,1
6094635,B,7,1
7560215,B,1,1
7675847,B,1,1
7115261,B,10,1
5318673,B,8,8
7249781,B,10,5
4709691,B,10,3
5574441,B,11,7
4703829,B,3,2
6662781,B,5,2
7054495,B,6,2
5828695,B,6,2
7784269,B,1,1
7564159,B,1,1
7852123,B,1,1
6498845,B,5,1
7365871,B,1,1
4404165,B,5,4
7864949,B,3,2
5035621,B,13,5
5412563,B,4,4
7804913,B,1,1
5366155,B,2,1
7702259,B,8,8
7077149,B,3,2
7845743,B,1,1
5478539,B,10,5
6837159,B,12,10
7750585,B,1,1
7738103,B,4,3
8073371,B,1,1
4043137,B,4,2
7872713,B,3,2
8000271,B,1,1
5750849,B,12,1
7934297,B,1,1
7689017,B,10,7
8072769,B,1,1
7056425,B,6,1
7539667,B,1,1
7522447,B,1,1
7903757,B,1,1
7691909,B,4,3
6543869,B,5,3
6294197,B,10,3
7538339,B,2,1
3337195,B,9,9
7499523,B,1,1
7563143,B,1,1
7876365,B,1,1
5412477,B,9,6
7746429,B,1,1
6001741,B,5,5
8077629,B,1,1
8058949,B,1,1
4633949,B,1,1
7704329,B,1,1
7866981,B,1,1
7517697,B,1,1
3760163,B,5,1
5608017,B,2,1
7935179,B,1,1
8004643,B,1,1
7541957,B,8,3
5714391,B,9,1
6045497,B,10,4
7216049,B,9,7
5575305,B,5,4
5589485,B,5,2
7478843,B,1,1
6726859,B,5,1
7129439,B,10,7
6683087,B,9,5
7442609,B,10,2
7877701,B,3,2
7107047,B,3,2
7876487,B,3,1
7100487,B,2,2
7072699,B,8,2
7727395,B,1,1
5061643,B,9,7
4405743,B,9,7
7753195,B,1,1
6874395,B,19,10
7795747,B,1,1
5529673,B,9,6
7657333,B,1,1
4898207,B,5,1
7318643,B,1,1
7948203,B,2,2
7414235,B,10,7
7854281,B,1,1
7867147,B,1,1
7630775,B,1,1
6474629,B,7,3
6877249,B,2,1
7738993,B,1,1
3456497,B,5,5
5474245,B,10,9
6467467,B,10,10
7321565,B,6,5
7737135,B,1,1
7813607,B,4,2
5128919,B,3,3
4121707,B,5,1
3407233,B,9,5
7141187,B,8,6
7863605,B,1,1
7451429,B,1,1
7522611,B,1,1
5288843,B,5,1
5167711,B,2,2
7847189,B,1,1
7610847,B,1,1
7756495,B,1,1
6722205,B,5,3
4619521,B,2,1
6640837,B,6,2
8176185,B,1,1
7735973,B,1,1
7161169,B,1,1
7628783,B,1,1
7017023,B,4,2
7571507,B,1,1
2905547,B,1,1
4254843,B,4,3
6701083,B,7,5
8163649,B,1,1
7525651,B,15,9
5714963,B,9,2
7238917,B,9,1
4102993,B,4,2
5336447,B,8,3
7692001,B,11,10
7848313,B,1,1
8025119,B,2,1
7368191,B,10,3
6309229,B,2,1
5844375,B,4,3
7158461,B,6,6
7498143,B,12,2
5329985,B,7,4
7878113,B,1,1
7198331,B,5,1
4700925,B,9,7
5842777,B,5,1
5862875,B,9,1
7867429,B,1,1
4683527,B,5,1
7951975,B,1,1
7700613,B,4,2
5330511,B,6,1
5897955,B,5,3
5754377,B,5,5
4620297,B,5,1
6773433,B,1,1
7978347,B,1,1
6375225,B,8,1
7726555,B,1,1
7228043,B,1,1
7834025,B,1,1
5898295,B,5,2
6708971,B,15,9
7828355,B,1,1
6478979,B,1,1
7630917,B,9,7
7840651,B,1,1
7787681,B,1,1
7282663,B,1,1
7103751,B,2,1
8147607,B,1,1
5361323,B,6,4
5524619,B,5,5
5643589,B,4,1
6669813,B,4,4
5375073,B,5,5
7019449,B,18,4
5616037,B,11,4
5408589,B,11,4
6062077,B,5,1
7884027,B,1,1
7701573,B,1,1
4559751,B,9,7
7874811,B,1,1
5399029,B,5,2
5459379,B,8,5
7562993,B,1,1
7749683,B,1,1
3120537,B,3,2
5925047,B,8,4
6646317,B,9,9
6934641,B,10,3
6314861,B,14,3
6118323,B,8,2
7096127,B,5,5
7575435,B,1,1
7576557,B,5,2
4673331,B,5,2
7174231,B,9,4
7509783,B,2,2
7977441,B,1,1
6273481,B,1,1
6915083,B,5,2
7997033,B,1,1
7735025,B,1,1
7792119,B,1,1
6372717,B,9,5
7751649,B,1,1
7468195,B,1,1
7751925,B,1,1
7970033,B,1,1
4527917,B,6,6
5369823,B,10,10
6101781,B,10,8
8059135,B,1,1
6249943,B,5,1
7863603,B,1,1
7765973,B,1,1
6384607,B,9,2
5407253,B,10,8
7414999,B,2,1
4221931,B,4,3
7217969,B,6,2
7622317,B,5,5
4218233,B,1,1
7705065,B,1,1
5398273,B,9,7
7563033,B,1,1
7613511,B,1,1
6242515,B,4,2
7776891,B,1,1
6930893,B,7,4
7079049,B,10,7
7466329,B,10,3
5508205,B,5,3
2849911,B,5,4
7821669,B,1,1
7569575,B,1,1
5539079,B,6,6
7209293,B,11,6
7720057,B,1,1
7728041,B,1,1
7675773,B,5,1
7949815,B,1,1
7971703,B,2,1
5127685,B,10,10
6846791,B,10,7
5364665,B,9,1
5487703,B,4,4
7650415,B,1,1
5394545,B,3,3
6334185,B,10,9
5180803,B,7,6
6384531,B,7,6
7921689,B,1,1
5822187,B,6,2
7584497,B,1,1
6943105,B,8,7
6179429,B,16,7
4231443,B,10,3
7038897,B,9,4
5445223,B,5,3
7415317,B,1,1
7557513,B,15,5
6933125,B,3,3
5293763,B,7,6
5782855,B,9,5
7723795,B,1,1
4484835,B,4,1
8150601,B,1,1
5375335,B,3,1
5112349,B,10,6
7762019,B,1,1
7965921,B,1,1
6341065,B,9,8
7271431,B,1,1
6598483,B,10,8
7696635,B,1,1
8048843,B,1,1
5803249,B,3,1
5859539,B,1,1
7532873,B,1,1
3653057,B,4,2
4411911,B,8,5
5358569,B,1,1
7422033,B,1,1
6683647,B,8,3
5335157,B,10,3
4853241,B,5,1
6190071,B,9,8
7718951,B,6,5
6927033,B,8,7
7805961,B,1,1
7035307,B,1,1
7083775,B,6,5
6671033,B,9,6
7612343,B,1,1
7853389,B,1,1
4709655,B,11,8
3978227,B,3,1
7017379,B,6,1
6309497,B,3,3
5893053,B,7,4
7580383,B,7,7
5344267,B,5,4
8059255,B,1,1
7598041,B,1,1
5302505,B,9,6
6042751,B,6,2
7683925,B,1,1
7936997,B,1,1
8045069,B,1,1
5591325,B,15,1
5573901,B,4,3
7921733,B,1,1
8131689,B,1,1
6516181,B,12,9
8113025,B,1,1
7693095,B,1,1
4286011,B,10,8
7865431,B,1,1
5327479,B,10,10
7502359,B,8,3
5349853,B,5,1
4559639,B,5,4
7287469,B,15,7
3988201,B,9,4
7798821,B,1,1
7343245,B,7,7
8072915,B,1,1
6499781,B,4,2
7040645,B,10,2
7821125,B,1,1
5664387,B,8,2
7543649,B,1,1
7609547,B,1,1
7215765,B,5,4
5042031,B,4,1
5908521,B,9,8
7757435,B,1,1
4107103,B,8,4
4852753,B,10,10
7818305,B,1,1
7637271,B,7,7
7674851,B,1,1
3158525,B,8,1
5535405,B,11,11
7261815,B,5,4
7461943,B,1,1
5532871,B,6,5
7935709,B,1,1
5229053,B,3,2
7600455,B,1,1
6569993,B,7,2
7099211,B,1,1
7576559,B,1,1
6836677,B,9,6
7187733,B,6,2
5768059,B,9,4
7773593,B,1,1
7095093,B,6,1
5833063,B,10,3
7565419,B,1,1
7253097,B,10,9
7156367,B,1,1
7245435,B,11,3
7656503,B,1,1
7441203,B,1,1
7689003,B,1,1
8094201,B,1,1
5535507,B,7,1
7992103,B,2,1
8052405,B,2,2
7384231,B,1,1
6076925,B,13,11
7764481,B,3,1
6984079,B,5,5
5699059,B,9,7
7453191,B,15,6
7482749,B,1,1
8045131,B,1,1
7571613,B,13,5
5322761,B,4,4
7747557,B,1,1
6188217,B,9,7
5322995,B,7,5
4666295,B,10,2
5651733,B,4,2
4317403,B,10,7
6173647,B,3,2
6644853,B,9,8
4142203,B,7,7
7287859,B,1,1
3788693,B,9,9
6734931,B,6,1
7584899,B,1,1
3010035,B,13,6
7777085,B,1,1
3987153,B,5,5
5662759,B,9,1
7599821,B,1,1
5563987,B,8,5
7584855,B,1,1
7891735,B,1,1
7613137,B,5,5
7751521,B,1,1
3783397,B,8,2
6801873,B,5,2
7865177,B,1,1
7718807,B,7,7
7094239,B,1,1
7183695,B,9,4
7753315,B,1,1
5142631,B,5,3
7699501,B,1,1
6096511,B,4,4
7443213,B,4,2
6430663,B,7,6
5184293,B,10,4
7688415,B,7,3
5710785,B,10,2
5289409,B,2,2
8047875,B,1,1
7846031,B,1,1
7191447,B,1,1
8096935,B,1,1
7494219,B,1,1
5627615,B,5,1
7898697,B,1,1
7127871,B,2,2
7407647,B,1,1
7931283,B,2,2
6255471,B,9,6
7485197,B,1,1
5666485,B,8,3
5753625,B,10,5
7708049,B,4,3
7839417,B,1,1
7720019,B,1,1
7987145,B,1,1
7769521,B,1,1
7582059,B,1,1
7315331,B,14,7
7543595,B,6,2
7823999,B,1,1
6197357,B,4,4
4299535,B,6,4
7111893,B,4,1
7841005,B,1,1
7651987,B,1,1
7779155,B,1,1
5171067,B,11,7
7423323,B,9,1
7659651,B,6,2
6129407,B,4,1
7857349,B,1,1
7791403,B,1,1
7876897,B,1,1
8147553,B,1,1
7360725,B,3,1
5468973,B,5,4
5685709,B,10,1
8381999,B,1,1
4971327,B,10,10
8115515,B,1,1
7615039,B,1,1
7517683,B,5,2
7520789,B,13,2
7380997,B,11,2
7330475,B,5,2
7644379,B,1,1
5541297,B,10,3
6000561,B,9,9
7563845,B,1,1
6258457,B,9,5
7906183,B,1,1
7117081,B,7,4
4296537,B,11,1
7797371,B,1,1
8167385,B,1,1
7526523,B,1,1
7995593,B,2,2
8074787,B,1,1
7995087,B,2,1
5978039,B,11,5
7845693,B,1,1
7691903,B,1,1
7523517,B,1,1
7585155,B,1,1
5333517,B,11,7
7669159,B,1,1
8046975,B,1,1
6799833,B,7,1
7398575,B,1,1
7404729,B,1,1
6188737,B,1,1
7783171,B,1,1
7770631,B,1,1
6556885,B,4,3
6411629,B,4,3
7048943,B,3,2
2690905,B,5,2
7773517,B,1,1
5428359,B,5,5
7019453,B,9,7
6675859,B,4,2
7941333,B,3,2
7562959,B,1,1
6507939,B,8,7
5809099,B,9,1
7039309,B,5,5
7988643,B,1,1
7615961,B,1,1
5857357,B,14,1
7687535,B,1,1
7068513,B,9,5
7337647,B,1,1
3349905,B,17,5
4570113,B,4,2
7965521,B,1,1
7739847,B,5,4
7706713,B,1,1
7875223,B,1,1
4617329,B,9,4
5394863,B,5,1
7558165,B,1,1
